DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
Many,SubStandard,Adult,Tank,FiftyThou,Older,Thousand,None,False,Poor,Normal,False,False,FamilySedan,Mild,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,TenThou,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,False,Excellent,Adventurous,False,False,Economy,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adult,EggShell,FiveThou,Older,Thousand,None,False,Poor,Adventurous,False,False,Economy,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,True,Normal,Normal,False,True,SuperLuxury,None,Wealthy,Rural,Thousand,Million,True,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,None,True,Normal,Normal,False,True,FamilySedan,None,UpperMiddle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,Football,TwentyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,False,FamilySedan,Mild,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,True,SportsCar,None,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,None,True,Normal,Normal,False,True,Luxury,None,UpperMiddle,Rural,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,Tank,TwentyThou,Older,Thousand,None,False,Poor,Normal,False,False,FamilySedan,None,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,False,Economy,Mild,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,Football,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Middle,Rural,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Good
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,None,False,Normal,Normal,False,True,Economy,None,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiftyThou,Current,Thousand,None,True,Normal,Normal,False,True,Economy,None,UpperMiddle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,Moderate,True,Normal,Normal,False,True,SportsCar,Moderate,UpperMiddle,Secure,TenThou,TenThou,False,TenThou,Thousand,False,False,TenThou,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,True,Normal,Normal,True,True,Economy,None,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Adventurous,False,False,Economy,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,None,True,Normal,Normal,False,True,FamilySedan,None,UpperMiddle,Secure,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
One,SubStandard,Adolescent,Football,TwentyThou,Older,Thousand,Mild,False,Poor,Normal,False,True,FamilySedan,Mild,Middle,Suburb,TenThou,TenThou,False,TenThou,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,None,True,Normal,Cautious,False,True,Economy,None,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,Normal,Adolescent,Football,TwentyThou,Current,Thousand,None,False,Normal,Adventurous,False,True,FamilySedan,None,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,Tank,FiftyThou,Current,Thousand,None,True,Excellent,Cautious,False,True,FamilySedan,None,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,Tank,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,False,FamilySedan,None,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Good
One,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Severe,True,Poor,Cautious,False,True,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,HundredThou,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,None,False,Poor,Adventurous,False,False,FamilySedan,None,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
One,SubStandard,Adult,EggShell,Domino,Older,Thousand,Moderate,False,Poor,Normal,False,True,Economy,Moderate,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,Football,TwentyThou,Older,Thousand,None,True,Normal,Cautious,False,False,FamilySedan,None,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,True,Normal,Normal,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,None,True,Normal,Cautious,False,True,Economy,None,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Adolescent,EggShell,Domino,Older,TenThou,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Middle,Rural,TenThou,FiveThou,False,TenThou,Thousand,False,False,TenThou,False,Poor
Zero,Normal,Senior,EggShell,FiveThou,Older,Thousand,Mild,False,Poor,Adventurous,False,False,Economy,Mild,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,Domino,Current,Thousand,None,True,Normal,Cautious,False,True,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Senior,EggShell,FiftyThou,Current,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,HundredThou,TenThou,False,TenThou,HundredThou,False,True,TenThou,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,True,Normal,Cautious,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Expert,Senior,Tank,FiftyThou,Older,Thousand,None,True,Excellent,Cautious,False,True,FamilySedan,None,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,True,Excellent
Zero,Expert,Senior,EggShell,FiftyThou,Older,Thousand,None,True,Excellent,Cautious,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adolescent,Football,TwentyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,True,FamilySedan,Mild,Middle,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Moderate,True,Poor,Cautious,False,True,SportsCar,Moderate,Prole,City,HundredThou,TwentyThou,True,HundredThou,TenThou,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,True,Normal,Normal,False,True,Luxury,None,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,City,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,None,True,Poor,Normal,False,True,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Expert,Adolescent,EggShell,FiftyThou,Older,Thousand,Moderate,False,Excellent,Adventurous,False,True,Economy,Mild,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,TenThou,False,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,None,True,Excellent,Cautious,False,False,FamilySedan,None,Prole,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Expert,Adult,Tank,FiftyThou,Current,Thousand,None,False,Excellent,Adventurous,False,True,FamilySedan,None,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,Normal,Adolescent,EggShell,TwentyThou,Current,Thousand,Severe,False,Poor,Adventurous,False,True,Luxury,Severe,UpperMiddle,Suburb,Million,FiftyThou,True,HundredThou,HundredThou,False,True,HundredThou,False,Poor
Zero,Normal,Adolescent,Football,TwentyThou,Current,Thousand,None,True,Normal,Normal,False,False,FamilySedan,None,UpperMiddle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
One,Normal,Adult,Football,FiftyThou,Current,Thousand,None,True,Normal,Normal,False,True,FamilySedan,None,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Mild,True,Poor,Cautious,False,True,FamilySedan,Mild,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Tank,Domino,Current,Thousand,None,True,Poor,Adventurous,False,True,FamilySedan,Mild,UpperMiddle,Suburb,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Tank,TwentyThou,Current,Thousand,None,True,Normal,Cautious,False,True,Luxury,None,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,EggShell,Domino,Older,Thousand,None,True,Normal,Cautious,False,True,Economy,None,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Middle,Rural,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
One,Normal,Adult,Football,FiftyThou,Older,Thousand,None,False,Normal,Adventurous,False,True,FamilySedan,None,Middle,City,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,Normal,Adult,Tank,FiftyThou,Older,Thousand,None,False,Excellent,Adventurous,False,True,FamilySedan,None,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,None,True,Poor,Normal,False,True,Luxury,Mild,UpperMiddle,Rural,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,None,True,Normal,Cautious,False,True,Economy,None,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Fair
Zero,Expert,Senior,EggShell,FiftyThou,Current,Thousand,None,True,Excellent,Cautious,False,True,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Fair
Zero,Expert,Adult,EggShell,FiveThou,Older,Thousand,None,True,Excellent,Normal,False,True,Economy,None,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,EggShell,FiftyThou,Current,Thousand,None,True,Poor,Normal,True,True,FamilySedan,None,UpperMiddle,Rural,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Expert,Senior,Tank,FiveThou,Current,Thousand,None,True,Excellent,Adventurous,False,True,FamilySedan,None,UpperMiddle,City,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adult,Tank,TwentyThou,Older,Thousand,None,False,Excellent,Normal,False,True,FamilySedan,None,Middle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adolescent,Tank,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Middle,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,Football,FiveThou,Current,Thousand,None,False,Normal,Normal,False,True,Economy,None,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Many,SubStandard,Adult,Football,TwentyThou,Current,Thousand,None,False,Poor,Normal,False,True,FamilySedan,Mild,Middle,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,None,True,Normal,Normal,False,False,Luxury,None,UpperMiddle,Suburb,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,Severe,False,Poor,Adventurous,False,True,SportsCar,Severe,UpperMiddle,City,HundredThou,TwentyThou,True,HundredThou,Thousand,False,True,Million,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,None,False,Poor,Adventurous,False,True,FamilySedan,None,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Senior,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Moderate,False,Poor,Adventurous,False,False,Economy,Moderate,Prole,City,TenThou,FiveThou,False,Thousand,TenThou,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,None,True,Normal,Normal,False,True,SportsCar,None,UpperMiddle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Senior,Football,FiftyThou,Older,Thousand,None,False,Excellent,Adventurous,False,False,Economy,None,Prole,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,Tank,Domino,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,SubStandard,Adult,EggShell,TwentyThou,Older,HundredThou,Moderate,False,Poor,Normal,False,True,Economy,Moderate,Prole,Rural,TenThou,FiveThou,False,Thousand,TenThou,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Current,Thousand,Mild,False,Poor,Normal,False,True,FamilySedan,Mild,Middle,Suburb,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,Football,FiftyThou,Current,Thousand,None,True,Poor,Normal,False,True,FamilySedan,Mild,Middle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Senior,Tank,FiftyThou,Older,Thousand,None,True,Excellent,Cautious,False,True,FamilySedan,None,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,True,Good
Many,SubStandard,Adolescent,Tank,FiftyThou,Older,Thousand,None,False,Poor,Normal,False,True,FamilySedan,None,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Many,SubStandard,Adolescent,EggShell,TwentyThou,Older,Thousand,None,False,Poor,Adventurous,False,True,Economy,None,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Expert,Adult,Football,FiftyThou,Current,Thousand,None,True,Excellent,Cautious,False,True,FamilySedan,None,Middle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,False,FamilySedan,None,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,EggShell,FiveThou,Current,Thousand,None,False,Poor,Normal,False,True,SportsCar,None,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
One,SubStandard,Senior,Tank,FiftyThou,Older,TenThou,Moderate,True,Poor,Cautious,False,False,FamilySedan,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,True,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,True,Normal,Cautious,False,True,Economy,None,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,Football,FiftyThou,Current,Thousand,None,True,Normal,Normal,False,True,FamilySedan,None,UpperMiddle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,Severe,True,Normal,Cautious,False,True,Economy,Severe,Middle,Secure,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,HundredThou,True,Poor
Zero,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,Mild,True,Poor,Normal,False,True,FamilySedan,Mild,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Good
One,SubStandard,Senior,Football,FiftyThou,Current,Thousand,Mild,False,Poor,Normal,False,True,FamilySedan,Moderate,Prole,City,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,None,True,Normal,Cautious,False,True,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Expert,Adolescent,Football,FiftyThou,Current,Thousand,None,False,Excellent,Adventurous,True,True,Luxury,None,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adolescent,Tank,FiftyThou,Older,Thousand,None,True,Normal,Normal,False,False,FamilySedan,None,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Many,Normal,Senior,Football,TwentyThou,Current,Thousand,Moderate,False,Normal,Adventurous,False,True,FamilySedan,Moderate,UpperMiddle,City,HundredThou,TwentyThou,False,HundredThou,HundredThou,False,True,Thousand,False,Good
Zero,Normal,Adolescent,Tank,Domino,Older,Thousand,None,True,Normal,Cautious,False,True,FamilySedan,None,UpperMiddle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Senior,EggShell,FiftyThou,Current,Thousand,Mild,True,Poor,Normal,False,True,Luxury,Mild,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,HundredThou,False,Fair
